timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
149580163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150089615,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150600163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151111866,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151612162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152122283,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152624160,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153138318,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153640175,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154151417,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154661625,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155171417,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155680220,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156191276,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156698228,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157203347,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157713463,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158221492,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158728810,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159231401,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159740203,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160249311,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160751454,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161260216,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162771367,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163278353,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163779164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164281673,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164782250,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165288290,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165788316,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166289489,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166790160,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167298399,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167803206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168313372,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168821512,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169838134,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170343162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170853409,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171362445,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171871803,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172381712,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172891440,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173398308,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173898484,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174408253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174702487,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175212191,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175722314,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176731284,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177240237,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177751419,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178261672,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179043229,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179551439,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180061678,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180568224,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182093461,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182602234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183102316,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183613349,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184121578,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184623966,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185134163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185644161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186157722,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186658342,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187158434,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187660209,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188161387,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188671231,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189174159,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189674249,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190183452,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190687482,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191188255,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191697586,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192203196,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193720174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194229470,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194738380,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195242167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195752162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196253471,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196761533,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197270205,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197780165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198289435,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198794165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199297758,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199798435,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200302248,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200804197,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201313486,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203860202,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204368276,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204880169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205387484,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205894164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206399253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206908179,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207413408,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207923477,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208431715,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208941495,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209448064,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209952161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210454276,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210963410,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211470176,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211979320,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212479500,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212988195,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213492225,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213999754,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214501600,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216021460,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216522228,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217023171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217533408,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218043349,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218544167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219048231,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219550161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220553350,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221053529,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221562168,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222062442,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222563165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223063436,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223564174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224074362,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224577655,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225593405,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226102438,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226613438,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227124164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227629666,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228140186,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228648169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229152193,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229657548,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230161569,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230668253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231174219,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231679988,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233689363,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234189383,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234691267,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235194162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235703343,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236213633,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236723421,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237233355,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237743302,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238254525,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238762212,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239271386,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239772161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240279170,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240780213,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241282200,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241783443,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242291454,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242799308,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243303252,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243810167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244312219,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244819410,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245321372,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245823360,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246329119,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248348057,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248850163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249354224,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249863330,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250368236,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250872642,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251379695,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251879991,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252390161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252894162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253401523,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253908062,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
254409399,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
254911764,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255414250,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255919535,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256424169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256931450,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257434174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257941465,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258443234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258952207,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259461781,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259972258,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260473351,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260973520,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261478228,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262991306,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263499198,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264001455,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264502238,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265008137,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265508179,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266010170,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266512163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267022246,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268032198,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268541581,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
269050194,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
269552164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270054184,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270563238,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271064164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271572195,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272080097,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272582313,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274101760,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274610208,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275119331,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275623379,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
276132222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
276634253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277141629,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277650198,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278153479,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278659162,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279160165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279661685,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280162254,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280670171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281179343,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281680165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282187429,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282692161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283193580,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283699205,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284201605,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284703726,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285207515,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285719237,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286223296,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286732207,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287239914,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287741405,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288243173,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288752251,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289253405,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289759192,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290264317,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290778344,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291287447,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293317564,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293822245,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294332164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294842464,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295343425,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295851472,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296351525,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296860185,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297361827,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297872224,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298382388,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298893409,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299399943,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299901693,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300410204,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300919438,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301423233,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301931861,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303442244,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303943337,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304453351,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304953396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305459226,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305964169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306470207,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306974221,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307481704,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309508037,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310011391,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310514191,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311019207,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311523206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312032164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312541545,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313042209,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313542426,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314043207,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314552231,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315054206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315564221,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316068587,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316570221,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317079734,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317581665,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318083520,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318587938,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319090163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319599197,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320100161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320609483,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321112708,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321622166,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322124167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322630169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323131459,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323631697,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324139407,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324640166,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327172218,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327681613,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328191850,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328691941,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329202203,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329703226,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330204164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330713417,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331214294,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
