timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
85165798,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85671205,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86181328,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86689363,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87198996,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87708811,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88208874,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88710237,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89216645,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89717438,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90227451,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90739091,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91241539,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91751399,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92252181,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92759121,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93768826,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94270177,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94779164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95279245,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95779282,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96288695,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96790169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97290178,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97800194,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98300949,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98802175,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99306292,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99807224,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100310203,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100812550,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101317544,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101821437,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102327161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102837511,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103340173,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103841445,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104345874,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104852224,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105355853,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107379171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107890483,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108399163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108901448,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109412210,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109916114,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110417391,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110917467,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111419285,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111931244,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112441495,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112946452,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113450199,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113950274,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114459120,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114960211,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115465058,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115971340,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116479072,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116987276,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117498970,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119519234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120021370,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120526206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121028958,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121539345,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122041401,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122541440,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123045711,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123546247,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124047228,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124556578,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125065799,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125570683,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126081392,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126590642,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127101078,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127611165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129132250,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129637324,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130137504,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130649013,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131159077,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131665692,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132166906,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132677467,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133180181,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133688919,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134197505,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134702502,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135210189,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135719171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136224994,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136728944,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137230229,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137739081,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138239299,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138747215,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139259204,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140270176,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140772165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141279433,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141787130,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142287222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142792316,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143309016,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143817318,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144319131,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144821328,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146328861,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146830183,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147337325,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147839174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148341764,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148852164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149357394,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149866391,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150377329,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150886411,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151397731,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151899266,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152401427,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152910588,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153412576,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153921437,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154430931,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154931164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155441499,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155947164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156459311,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158491164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159001433,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159512169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160020175,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160520209,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161028740,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161528982,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162031024,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162539248,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163041328,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163541576,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164048912,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164549020,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165050181,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165552208,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166059086,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166561358,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167067071,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167569643,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168079089,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169599253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170110230,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170616041,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171119343,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171627245,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172127347,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172630164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173141507,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173652163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174159245,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174667448,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175171164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175671172,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176179314,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176688805,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179716164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180219330,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180721476,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181231163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181731234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182240229,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182749314,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183252250,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183761354,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184261417,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184767688,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185270499,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185779225,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186279318,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186790181,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187292169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187799118,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188301584,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188809520,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189319140,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189827456,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190332164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190838961,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191339115,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191841380,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192346564,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192852208,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193359341,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193865896,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194366401,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194877398,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195379171,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195879357,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196381338,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196886234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197386253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197886268,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198397675,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198899176,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199410206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199910230,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200412163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200919304,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201421345,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201925889,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202430493,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202931173,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203439216,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203945860,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204952267,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205460169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205970471,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206476174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207490223,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207999065,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208508831,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209009589,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209512163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211546335,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212052222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212560177,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213070449,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213577532,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214081314,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214590173,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215096163,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215601469,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216106384,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216606954,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217107441,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217619234,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218130164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218637481,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219137528,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219647169,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220149315,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220650170,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221152161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221652166,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222152524,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222657460,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223159072,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223659281,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224166302,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224672165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225172183,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225672545,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226180170,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226687222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227192166,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227701385,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228205762,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231229559,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231730206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232239200,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232748741,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233257515,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233767195,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234268842,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234772222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235286223,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235790182,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236292167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236796654,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237299181,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237806932,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238316164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238826384,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239327445,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239829430,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240330535,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240831188,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241331206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241832164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242337329,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242839167,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243347161,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243850213,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244352611,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244858951,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245361509,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245872258,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246892165,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247401372,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247910636,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248412209,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249425716,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249928989,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250431389,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250932164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251081806,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251585677,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
