timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
77862500,77839759,3997706,21.918041,45.309998,101062.0,1.2007837
77912741,77892565,3997706,21.981457,45.309998,101061.24,1.2007748
77964511,77945464,3997706,22.06601,45.309998,101060.25,1.200763
78024531,78001042,3997706,21.918041,45.32,101062.0,1.2007837
78084383,78059825,3997706,21.918041,45.329998,101061.99,1.2007836
78144561,78121621,3997706,21.754217,45.329998,101063.99,1.2008075
78195538,78174372,3997706,21.896902,45.329998,101062.26,1.2007868
78264973,78234655,3997706,21.968245,45.34,101061.4,1.2007766
78315229,78295033,3997706,21.793852,45.329998,101063.49,1.2008015
78366060,78348018,3997706,21.941822,45.34,101061.74,1.2007806
78426448,78403714,3997706,22.023733,45.34,101060.74,1.2007688
78476722,78456532,3997706,22.06601,45.35,101060.24,1.2007629
78527032,78509305,3997706,21.68816,45.35,101064.75,1.2008164
78587269,78564573,3997706,21.981457,45.36,101061.24,1.2007748
78637598,78617391,3997706,21.981457,45.35,101061.24,1.2007748
78688085,78670187,3997706,21.918041,45.36,101062.0,1.2007837
78748715,78725613,3997706,22.044872,45.36,101060.5,1.200766
78798953,78778717,3997706,22.1902,45.37,101058.75,1.2007451
78849324,78831499,3997706,21.981457,45.37,101061.24,1.2007748
78909502,78886814,3997706,21.875763,45.379997,101062.5,1.2007897
78959753,78939573,3997706,22.147923,45.379997,101059.25,1.2007511
79010011,78992331,3997706,22.087149,45.379997,101060.0,1.20076
79070495,79047639,3997706,22.232477,45.379997,101058.25,1.2007391
79120687,79100463,3997706,22.044872,45.39,101060.5,1.200766
79171347,79153556,3997706,22.087149,45.39,101060.0,1.20076
79231730,79208973,3997706,22.023733,45.399998,101060.74,1.2007688
79281990,79261753,3997706,22.044872,45.399998,101060.5,1.200766
79332205,79314524,3997706,21.875763,45.399998,101062.5,1.2007897
79392553,79369814,3997706,21.93918,45.399998,101061.76,1.2007809
79442972,79422618,3997706,21.960318,45.41,101061.5,1.2007778
79493341,79475398,3997706,22.06601,45.41,101060.25,1.200763
79554310,79530775,3997706,21.896902,45.41,101062.26,1.2007868
79604415,79583872,3997706,21.836128,45.42,101062.99,1.2007955
79674457,79644172,3997706,21.754217,45.42,101063.99,1.2008075
79936337,79918330,3997706,22.023733,45.43,101060.76,1.200769
79996718,79973980,3997706,21.857267,45.44,101062.74,1.2007926
80046963,80026766,3997706,21.793852,45.44,101063.49,1.2008015
80097220,80079544,3997706,21.81499,45.45,101063.24,1.2007985
80157585,80134884,3997706,21.482058,45.45,101067.24,1.2008461
80208048,80187681,3997706,21.981457,45.45,101061.26,1.2007749
80258168,80240477,3997706,22.023733,45.46,101060.74,1.2007688
80318509,80295735,3997706,21.918041,45.46,101061.99,1.2007836
80369132,80348950,3997706,21.918041,45.469997,101062.0,1.2007837
80419454,80401763,3997706,22.1902,45.469997,101058.75,1.2007451
80479745,80457064,3997706,21.981457,45.469997,101061.26,1.2007749
80530071,80509839,3997706,21.93918,45.469997,101061.76,1.2007809
80580479,80562652,3997706,21.896902,45.48,101062.25,1.2007867
80640722,80617972,3997706,22.06601,45.48,101060.25,1.200763
80691052,80670728,3997706,21.918041,45.48,101062.0,1.2007837
80741584,80723805,3997706,22.169062,45.489998,101059.0,1.2007481
80801960,80779229,3997706,22.002594,45.489998,101061.0,1.2007718
80852223,80832030,3997706,22.044872,45.5,101060.5,1.200766
80902498,80884816,3997706,21.733078,45.5,101064.24,1.2008104
80963000,80940106,3997706,21.918041,45.5,101062.0,1.2007837
81013146,80992892,3997706,22.314388,45.5,101057.25,1.2007273
81064379,81045645,3997706,22.169062,45.51,101059.0,1.2007481
81124526,81101087,3997706,22.023733,45.51,101060.76,1.200769
81184436,81160177,3997706,22.169062,45.51,101059.0,1.2007481
81244696,81222011,3997706,22.087149,45.52,101060.0,1.20076
81295007,81274790,3997706,21.875763,45.52,101062.5,1.2007897
81345507,81327630,3997706,21.899546,45.52,101062.24,1.2007866
81405708,81382992,3997706,21.772713,45.53,101063.75,1.2008046
81456031,81435770,3997706,22.023733,45.53,101060.74,1.2007688
81506677,81488800,3997706,22.044872,45.53,101060.5,1.200766
81566976,81544286,3997706,21.960318,45.539997,101061.51,1.2007779
81617281,81597067,3997706,21.960318,45.539997,101061.5,1.2007778
81667622,81649911,3997706,22.06601,45.539997,101060.25,1.200763
81728068,81705255,3997706,21.981457,45.55,101061.24,1.2007748
81778350,81758072,3997706,22.044872,45.55,101060.5,1.200766
81828587,81810846,3997706,22.126783,45.55,101059.5,1.200754
81889371,81866412,3997706,21.941822,45.559998,101061.74,1.2007806
81939595,81919418,3997706,21.981457,45.559998,101061.24,1.2007748
81989932,81972168,3997706,22.087149,45.57,101060.0,1.20076
84164294,84139389,3997706,22.103004,45.7,101059.8,1.2007576
84224347,84201269,3997706,22.126783,45.7,101059.5,1.200754
84284358,84260046,3997706,22.052797,45.71,101060.39,1.2007647
84345042,84322326,3997706,21.918041,45.71,101061.99,1.2007836
84395548,84375126,3997706,21.709297,45.71,101064.5,1.2008134
84445617,84427948,3997706,21.669662,45.719997,101065.0,1.2008194
84505976,84483262,3997706,21.941822,45.719997,101061.74,1.2007806
84556276,84536040,3997706,21.648525,45.719997,101065.25,1.2008224
84606560,84588857,3997706,21.793852,45.719997,101063.49,1.2008015
84667375,84644269,3997706,21.960318,45.73,101061.5,1.2007778
84717646,84697463,3997706,21.941822,45.739998,101061.74,1.2007806
84768022,84750230,3997706,21.606247,45.73,101065.75,1.2008283
84828379,84805561,3997706,22.126783,45.75,101059.5,1.200754
84878546,84858345,3997706,22.274754,45.739998,101057.75,1.2007332
84928879,84911122,3997706,22.356665,45.75,101056.75,1.2007214
84989090,84966414,3997706,21.941822,45.75,101061.74,1.2007806
85039947,85019307,3997706,21.981457,45.75,101061.24,1.2007748
85090175,85072492,3997706,21.836128,45.75,101063.0,1.2007957
85150550,85127806,3997706,22.147923,45.76,101059.24,1.200751
85200811,85180581,3997706,21.93918,45.76,101061.76,1.2007809
85251013,85233349,3997706,21.981457,45.76,101061.25,1.2007748
85311370,85288643,3997706,22.169062,45.77,101059.0,1.2007481
85361655,85341476,3997706,22.023733,45.77,101060.74,1.2007688
85411956,85394239,3997706,22.023733,45.77,101060.74,1.2007688
85472636,85449955,3997706,21.836128,45.78,101063.0,1.2007957
85523172,85502722,3997706,22.253614,45.78,101057.99,1.2007362
85573236,85555511,3997706,21.918041,45.789997,101062.0,1.2007837
85633979,85610768,3997706,22.044872,45.789997,101060.5,1.200766
85684330,85663534,3997706,22.335527,45.789997,101057.0,1.2007244
85754059,85723832,3997706,21.918041,45.8,101062.0,1.2007837
85804414,85784131,3997706,22.295893,45.8,101057.49,1.2007302
85855090,85837018,3997706,21.93918,45.8,101061.75,1.2007807
85915531,85892681,3997706,21.981457,45.809998,101061.24,1.2007748
85965730,85945563,3997706,22.023733,45.809998,101060.76,1.200769
86015985,85998314,3997706,22.126783,45.82,101059.5,1.200754
86076366,86053615,3997706,21.878407,45.82,101062.49,1.2007896
86126567,86106388,3997706,22.398943,45.82,101056.25,1.2007154
86176787,86159133,3997706,21.941822,45.82,101061.74,1.2007806
86237279,86214427,3997706,21.93918,45.829998,101061.75,1.2007807
86338134,86320392,3997706,22.023733,45.829998,101060.76,1.200769
86398423,86375673,3997706,21.711939,45.84,101064.49,1.2008133
86448623,86428447,3997706,22.087149,45.84,101060.0,1.20076
86498939,86481219,3997706,21.899546,45.84,101062.24,1.2007866
86559178,86536493,3997706,22.06601,45.85,101060.25,1.200763
86609476,86589296,3997706,22.483496,45.85,101055.25,1.2007035
86660483,86642197,3997706,21.878407,45.86,101062.49,1.2007896
86720613,86697866,3997706,21.669662,45.86,101065.0,1.2008194
86770863,86750668,3997706,22.126783,45.86,101059.5,1.200754
86821091,86803434,3997706,21.793852,45.86,101063.5,1.2008016
86881463,86858714,3997706,22.087149,45.87,101060.0,1.20076
86931671,86911496,3997706,21.941822,45.87,101061.74,1.2007806
86981978,86964296,3997706,21.857267,45.879997,101062.75,1.2007927
87042404,87019581,3997706,22.253614,45.879997,101057.99,1.2007362
87093151,87072674,3997706,21.918041,45.879997,101062.0,1.2007837
87144372,87125566,3997706,22.126783,45.879997,101059.5,1.200754
87204247,87180862,3997706,21.899546,45.89,101062.24,1.2007866
87264427,87239641,3997706,21.785925,45.899998,101063.59,1.2008027
87324397,87301425,3997706,21.93918,45.89,101061.76,1.2007809
87384465,87360226,3997706,21.51905,45.899998,101066.8,1.2008407
87444763,87422069,3997706,21.81499,45.899998,101063.24,1.2007985
87495727,87475243,3997706,21.68816,45.91,101064.75,1.2008164
87545810,87528151,3997706,21.793852,45.91,101063.5,1.2008016
87606159,87583440,3997706,21.93918,45.92,101061.75,1.2007807
87656480,87636237,3997706,22.105644,45.92,101059.75,1.200757
87706692,87689024,3997706,22.274754,45.92,101057.74,1.2007332
87767032,87744298,3997706,21.711939,45.92,101064.49,1.2008133
87817257,87797060,3997706,22.023733,45.93,101060.74,1.2007688
87868170,87849975,3997706,21.793852,45.93,101063.5,1.2008016
87928324,87905610,3997706,21.627386,45.94,101065.5,1.2008253
87978570,87958390,3997706,21.772713,45.94,101063.74,1.2008045
88028815,88011146,3997706,21.733078,45.94,101064.24,1.2008104
88089150,88066435,3997706,22.06601,45.95,101060.25,1.200763
88139404,88119227,3997706,22.087149,45.95,101060.0,1.20076
88189660,88171992,3997706,22.671103,45.95,101053.0,1.2006768
88250050,88227257,3997706,22.126783,45.95,101059.5,1.200754
88300791,88280390,3997706,22.06601,45.96,101060.25,1.200763
88350979,88333300,3997706,21.648525,45.96,101065.25,1.2008224
88411287,88388581,3997706,21.93918,45.969997,101061.76,1.2007809
88461589,88441364,3997706,21.918041,45.969997,101061.99,1.2007836
88511816,88494157,3997706,21.981457,45.969997,101061.26,1.2007749
88572116,88549425,3997706,22.607685,45.98,101053.75,1.2006857
88622420,88602184,3997706,22.377804,45.98,101056.5,1.2007184
88672680,88654986,3997706,22.501993,45.98,101055.0,1.2007005
88734226,88710685,3997706,22.044872,45.989998,101060.49,1.2007658
88784297,88763480,3997706,22.295893,45.989998,101057.49,1.2007302
88854493,88823745,3997706,21.936537,46.0,101061.8,1.2007813
88914462,88890036,3997706,22.73716,46.0,101052.195,1.2006673
88974576,88951870,3997706,21.93918,46.01,101061.75,1.2007807
89024937,89004635,3997706,22.044872,46.0,101060.5,1.200766
89075133,89057440,3997706,22.335527,46.01,101056.99,1.2007242
89135900,89113076,3997706,22.274754,46.01,101057.75,1.2007332
89186171,89165986,3997706,22.274754,46.02,101057.75,1.2007332
89236489,89218787,3997706,22.274754,46.02,101057.75,1.2007332
89296830,89274081,3997706,22.335527,46.02,101057.0,1.2007244
89347042,89326873,3997706,22.54427,46.02,101054.5,1.2006947
89397283,89379615,3997706,22.1902,46.03,101058.74,1.200745
89457640,89434939,3997706,22.689598,46.03,101052.75,1.2006738
89508490,89487815,3997706,23.233917,46.039997,101046.25,1.2005966
89558636,89540964,3997706,22.858706,46.039997,101050.75,1.2006501
89619015,89596284,3997706,23.484938,46.05,101043.25,1.2005609
89669336,89649081,3997706,23.233917,46.039997,101046.25,1.2005966
89719561,89701884,3997706,24.026613,46.05,101036.75,1.2004837
89779951,89757172,3997706,23.691036,46.05,101040.75,1.2005312
89830204,89809968,3997706,24.1508,46.059998,101035.24,1.2004658
89881001,89862891,3997706,24.465237,46.059998,101031.5,1.2004213
89941203,89918496,3997706,24.589424,46.059998,101029.99,1.2004035
89991495,89971298,3997706,24.985773,46.07,101025.25,1.2003471
90041785,90024068,3997706,25.297567,46.07,101021.5,1.2003025
90102063,90079365,3997706,25.612005,46.07,101017.74,1.2002579
90152416,90132138,3997706,25.987213,46.079998,101013.24,1.2002044
90202671,90184957,3997706,26.069124,46.07,101012.26,1.2001927
90263176,90240271,3997706,26.674217,46.079998,101005.0,1.2001065
90314589,90293510,3997706,26.299007,46.09,101009.5,1.2001599
90365951,90346274,3997706,27.052069,46.09,101000.5,1.200053
90426061,90401509,3997706,27.197395,46.09,100998.75,1.2000322
90486237,90460308,3997706,27.427279,46.1,100996.0,1.1999996
90546177,90522111,3997706,28.177696,46.1,100986.99,1.1998925
90606950,90580935,3997706,28.011229,46.1,100988.99,1.1999162
90666098,90642794,3997706,28.365301,46.11,100984.75,1.1998659
90716228,90695942,3997706,28.888481,46.11,100978.5,1.1997917
90766528,90748848,3997706,28.846203,46.12,100979.0,1.1997975
90826898,90804140,3997706,29.305965,46.12,100973.5,1.1997322
90877152,90856931,3997706,29.451294,46.12,100971.75,1.1997114
90927466,90909708,3997706,29.932198,46.12,100966.0,1.1996431
90987930,90965068,3997706,30.162079,46.12,100963.24,1.1996104
91038197,91017882,3997706,30.183218,46.129997,100962.99,1.1996074
91088827,91071016,3997706,30.579565,46.129997,100958.25,1.199551
91149165,91126440,3997706,30.225492,46.14,100962.49,1.1996014
91199523,91179288,3997706,30.849081,46.14,100955.0,1.1995124
91249756,91232086,3997706,30.661476,46.14,100957.25,1.1995392
91310089,91287384,3997706,31.057823,46.149998,100952.5,1.1994827
91360538,91340167,3997706,31.538725,46.149998,100946.75,1.1994144
91410621,91392954,3997706,31.602142,46.149998,100946.0,1.1994054
91471455,91448456,3997706,31.686697,46.16,100944.99,1.1993935
91521806,91501509,3997706,31.623281,46.16,100945.74,1.1994025
91571994,91554318,3997706,31.853163,46.16,100942.99,1.1993698
91632289,91609600,3997706,31.665558,46.17,100945.24,1.1993965
91682592,91662393,3997706,32.12268,46.17,100939.75,1.1993312
91733077,91715208,3997706,32.12268,46.17,100939.75,1.1993312
91794432,91770539,3997706,31.789745,46.18,100943.74,1.1993786
91845836,91823658,3997706,32.312927,46.19,100937.49,1.1993043
91914305,91884036,3997706,32.521667,46.18,100934.99,1.1992747
91966155,91944338,3997706,32.64586,46.19,100933.5,1.1992569
92034964,92004640,3997706,32.788544,46.19,100931.8,1.1992368
92085180,92064965,3997706,32.709274,46.2,100932.75,1.1992481
92135564,92117779,3997706,33.063343,46.2,100928.5,1.1991975
92195755,92173065,3997706,33.39628,46.2,100924.5,1.19915
92246458,92225929,3997706,33.60502,46.2,100922.0,1.1991203
92296712,92278991,3997706,33.89832,46.21,100918.49,1.1990787
92356970,92334273,3997706,34.1282,46.219997,100915.75,1.199046
92407246,92387040,3997706,33.919456,46.21,100918.24,1.1990757
92457485,92439804,3997706,33.48083,46.219997,100923.5,1.1991382
92517986,92495117,3997706,33.668434,46.219997,100921.25,1.1991113
92568202,92547932,3997706,34.043644,46.219997,100916.75,1.1990579
92618389,92600698,3997706,34.085922,46.23,100916.25,1.199052
92679139,92656340,3997706,33.75299,46.23,100920.24,1.1990994
92729477,92709233,3997706,33.314365,46.239998,100925.49,1.1991618
92779745,92762028,3997706,33.356644,46.239998,100925.0,1.1991559
92839982,92817285,3997706,33.29323,46.239998,100925.75,1.1991649
92890453,92870081,3997706,33.314365,46.25,100925.5,1.1991619
92940607,92922919,3997706,32.791187,46.25,100931.75,1.1992362
93000900,92978205,3997706,33.356644,46.25,100925.0,1.1991559
93051716,93031080,3997706,33.356644,46.25,100925.0,1.1991559
93101910,93084191,3997706,33.544247,46.26,100922.75,1.1991292
93162180,93139487,3997706,33.89832,46.26,100918.49,1.1990787
93212506,93192280,3997706,34.085922,46.27,100916.25,1.199052
93262965,93245085,3997706,34.085922,46.27,100916.25,1.199052
93323093,93300361,3997706,34.25503,46.27,100914.24,1.1990281
93374111,93353157,3997706,34.587963,46.27,100910.24,1.1989806
93424620,93405926,3997706,34.691013,46.28,100909.0,1.1989659
93484647,93461375,3997706,34.418854,46.28,100912.25,1.1990044
93534687,93514381,3997706,34.315804,46.28,100913.5,1.1990193
93584896,93567183,3997706,34.442635,46.28,100912.0,1.1990016
93645215,93622509,3997706,34.587963,46.289997,100910.25,1.1989807
93695571,93675313,3997706,34.98431,46.289997,100905.5,1.1989243
93745799,93728128,3997706,34.860123,46.289997,100906.99,1.198942
93806110,93783406,3997706,35.31724,46.3,100901.5,1.1988767
93856862,93836409,3997706,35.547123,46.3,100898.75,1.1988441
93907096,93889413,3997706,35.5894,46.309998,100898.25,1.1988381
93967471,93944718,3997706,35.48635,46.309998,100899.5,1.198853
94017721,93997531,3997706,35.48635,46.309998,100899.5,1.198853
94068110,94050337,3997706,35.777008,46.309998,100896.0,1.1988114
94128359,94105611,3997706,35.819283,46.32,100895.49,1.1988053
94178575,94158386,3997706,36.00689,46.32,100893.25,1.1987787
94228884,94211176,3997706,36.572346,46.32,100886.49,1.1986984
94289665,94266919,3997706,37.259346,46.329998,100878.25,1.1986005
94339958,94319714,3997706,37.65834,46.329998,100873.5,1.198544
94390231,94372548,3997706,38.033546,46.34,100869.0,1.1984906
94450577,94427876,3997706,38.390263,46.34,100864.75,1.1984401
94500929,94480718,3997706,38.9108,46.35,100858.5,1.1983658
94551152,94533494,3997706,38.9108,46.34,100858.5,1.1983658
94612060,94588907,3997706,38.826244,46.34,100859.5,1.1983777
94662205,94642024,3997706,39.830326,46.35,100847.49,1.198235
94712520,94694799,3997706,40.353504,46.36,100841.25,1.1981609
94772973,94750096,3997706,40.31123,46.36,100841.75,1.1981668
